region,lat,lon,tile_basename,hand_lambda_m,chosen_lambda_m,chosen_crest_az_deg,chosen_prom_frac,chosen_rel_power,within_tol,confidence,pct_diff_from_hand,n_candidates,all_candidates
Taklamakan,39.5,78.75,Taklamakan_lat39p50_lon78p75,200.0,124.5,178.8,0.653,0.402,False,low,37.7,17,125@179(p0.65);334@181(p0.24);422@181(p0.38);474@91(p0.27);711@181(p0.47);799@181(p0.67);951@181(p0.47);1200@181(p1.00);1604@181(p0.81);2024@181(p0.81);2273@181(p1.00);2706@181(p1.00);3221@181(p1.00);3618@181(p1.00);4307@189(p1.00);5434@181(p1.00);7265@166(p1.00)
Taklamakan,39.5,79.25,Taklamakan_lat39p50_lon79p25,100.0,117.5,126.2,1.0,1.0,True,high,17.5,16,117@126(p1.00);398@191(p0.16);532@174(p0.41);754@166(p0.61);897@166(p0.38);1200@241(p0.40);1514@236(p0.50);1700@204(p0.31);2024@221(p0.41);2706@221(p0.18);3040@199(p0.36);3414@219(p0.97);4565@259(p0.80);5434@104(p1.00);6855@251(p1.00);8648@246(p1.00)
Taklamakan,39.5,79.5,Taklamakan_lat39p50_lon79p50,1000.0,951.1,91.2,0.162,0.009,True,high,4.9,17,117@254(p1.00);334@266(p0.18);474@226(p0.28);532@264(p0.35);754@261(p0.27);847@146(p0.47);951@91(p0.16);1200@266(p0.81);1514@111(p0.20);1700@169(p0.22);2145@219(p0.65);2553@234(p1.00);2868@204(p0.34);3414@201(p1.00);4064@206(p1.00);4565@101(p1.00);5434@181(p1.00)
Taklamakan,39.5,80.0,Taklamakan_lat39p50_lon80p00,700.0,711.4,106.2,0.269,0.065,True,high,1.6,19,70@269(p1.00);315@239(p0.36);447@91(p0.45);532@91(p0.37);633@91(p0.92);711@106(p0.27);897@91(p0.78);1200@94(p0.16);1514@261(p0.38);1802@149(p0.64);2273@109(p0.94);2553@96(p1.00);3040@186(p0.64);3414@109(p1.00);3835@224(p1.00);4565@231(p1.00);5759@219(p1.00);6855@166(p1.00);9166@91(p1.00)
Taklamakan,39.5,80.25,Taklamakan_lat39p50_lon80p25,100.0,78.2,101.2,1.0,1.0,True,high,21.8,20,78@101(p1.00);236@101(p0.16);315@249(p0.26);354@246(p0.27);398@91(p0.29);447@219(p0.16);532@221(p0.35);754@191(p0.38);951@191(p0.58);1132@191(p0.71);1348@186(p0.20);1910@196(p0.50);2553@201(p1.00);2868@219(p0.47);3414@219(p1.00);3835@224(p1.00);4565@101(p1.00);5434@191(p1.00);6855@194(p1.00);9166@91(p1.00)
Taklamakan,39.5,80.5,Taklamakan_lat39p50_lon80p50,100.0,69.7,98.8,1.0,1.0,False,low,30.3,19,70@99(p1.00);223@99(p0.18);375@106(p0.24);422@261(p0.24);502@249(p0.35);564@96(p0.38);633@241(p0.38);799@191(p0.53);1008@196(p0.75);1428@191(p0.39);2273@214(p0.55);2553@201(p0.49);3040@214(p1.00);3414@194(p1.00);4064@196(p1.00);4565@259(p1.00);5434@191(p1.00);6855@194(p1.00);9166@91(p1.00)
Taklamakan,39.5,80.75,Taklamakan_lat39p50_lon80p75,100.0,73.8,251.2,1.0,1.0,False,low,26.2,17,74@251(p1.00);250@211(p0.22);502@91(p0.53);633@191(p0.39);754@201(p0.71);897@204(p0.37);1132@209(p0.31);1428@186(p0.80);2273@211(p0.71);2553@214(p1.00);3040@214(p1.00);3414@201(p1.00);3835@156(p1.00);4565@149(p1.00);5434@169(p1.00);6855@194(p1.00);9166@91(p1.00)
Taklamakan,39.5,81.25,Taklamakan_lat39p50_lon81p25,500.0,375.5,243.8,0.202,0.008,True,high,24.9,17,41@94(p1.00);375@244(p0.20);633@199(p0.38);711@199(p0.50);951@191(p0.19);1068@256(p0.66);1200@186(p0.18);1348@116(p0.66);1700@201(p0.32);2706@209(p0.95);3040@99(p1.00);3414@219(p0.75);4064@91(p1.00);4565@211(p1.00);5434@104(p1.00);6468@206(p1.00);9166@91(p1.00)
Taklamakan,39.5,81.5,Taklamakan_lat39p50_lon81p50,500.0,563.9,211.2,0.418,0.006,True,high,12.8,19,41@99(p1.00);334@114(p0.23);564@211(p0.42);633@94(p0.71);847@204(p0.48);1008@196(p0.27);1132@119(p0.20);1272@194(p0.27);1428@199(p0.17);1700@174(p0.32);2409@109(p0.79);2706@104(p0.54);3040@186(p0.19);3414@219(p1.00);3835@101(p1.00);4565@101(p1.00);5434@104(p1.00);6468@251(p1.00);8648@219(p1.00)
Taklamakan,39.5,81.75,Taklamakan_lat39p50_lon81p75,500.0,502.0,186.2,0.401,0.032,True,high,0.4,15,35@231(p0.36);334@189(p0.29);422@186(p0.18);502@186(p0.40);633@184(p0.19);754@189(p0.40);1348@176(p0.76);2409@189(p0.67);2868@219(p0.17);3414@201(p1.00);4307@189(p1.00);5127@201(p1.00);5759@219(p1.00);7265@181(p1.00);8648@114(p1.00)
Taklamakan,39.5,83.75,Taklamakan_lat39p50_lon83p75,1600.0,1347.7,213.8,0.734,0.656,True,high,15.8,15,62@241(p0.92);236@216(p0.17);398@226(p0.18);447@221(p0.23);633@219(p0.28);897@216(p0.56);1348@214(p0.73);1910@209(p0.99);2868@219(p0.63);3414@201(p0.38);4307@219(p0.74);4838@211(p1.00);5759@91(p1.00);6468@209(p1.00);8648@114(p1.00)
Taklamakan,39.5,84.0,Taklamakan_lat39p50_lon84p00,2100.0,2553.4,206.2,0.993,0.711,True,high,21.6,19,66@241(p0.71);223@209(p0.23);334@209(p0.37);422@209(p0.17);474@209(p0.23);532@209(p0.18);633@209(p0.33);799@209(p0.41);951@219(p0.43);1272@216(p0.99);1514@216(p0.38);2553@206(p0.99);2868@209(p0.77);3618@219(p0.87);4307@171(p0.30);4838@211(p1.00);5759@141(p1.00);6468@209(p1.00);8648@141(p1.00)
Taklamakan,39.5,84.25,Taklamakan_lat39p50_lon84p25,1700.0,1513.8,216.2,0.959,1.0,True,high,11.0,18,59@244(p0.73);236@231(p0.21);375@209(p0.19);447@219(p0.35);532@214(p0.41);598@214(p0.27);799@216(p0.46);897@219(p0.25);1272@221(p0.39);1514@216(p0.96);1910@221(p0.62);3221@194(p0.33);3835@181(p1.00);4307@219(p0.46);4838@211(p1.00);5759@181(p1.00);7265@194(p1.00);8648@114(p1.00)
Taklamakan,39.5,85.0,Taklamakan_lat39p50_lon85p00,1500.0,1347.7,101.2,1.0,1.0,True,high,10.2,21,41@244(p0.96);281@226(p0.18);315@224(p0.19);354@179(p0.29);502@219(p0.16);671@129(p0.37);799@91(p0.33);951@91(p0.42);1132@104(p0.58);1348@101(p1.00);1700@104(p0.48);2145@211(p0.21);2553@206(p0.76);2868@204(p0.85);3221@91(p1.00);3618@91(p0.77);4064@236(p1.00);4838@211(p1.00);5759@219(p1.00);7265@229(p1.00);9166@91(p1.00)
Taklamakan,39.5,85.5,Taklamakan_lat39p50_lon85p50,1600.0,1700.3,226.2,0.647,0.482,True,high,6.3,16,59@244(p0.96);236@236(p0.20);281@214(p0.27);564@181(p0.48);711@234(p0.21);1068@94(p0.20);1272@256(p1.00);1700@226(p0.65);2024@254(p0.47);2273@251(p0.53);3040@229(p0.62);4064@236(p0.48);5127@201(p1.00);5759@124(p0.38);6855@109(p1.00);8648@219(p1.00)
Taklamakan,39.5,85.75,Taklamakan_lat39p50_lon85p75,2200.0,2145.0,228.8,0.769,0.308,True,high,2.5,19,78@239(p0.95);281@209(p0.41);375@226(p0.28);447@216(p0.30);532@194(p0.36);633@254(p0.32);799@101(p0.64);1008@114(p0.27);1200@96(p1.00);1514@266(p0.71);2145@229(p0.77);2553@104(p1.00);3040@199(p0.98);3414@109(p1.00);4064@154(p1.00);4565@259(p1.00);5759@91(p1.00);6855@251(p1.00);9166@91(p1.00)
Taklamakan,39.5,86.25,Taklamakan_lat39p50_lon86p25,2600.0,2553.4,213.8,0.911,0.034,True,high,1.8,17,70@251(p1.00);265@171(p0.23);354@181(p0.17);447@176(p0.24);564@236(p0.54);711@234(p0.58);799@226(p0.26);1068@234(p0.75);1802@214(p0.36);2553@214(p0.91);3221@206(p0.70);3835@236(p1.00);4307@246(p1.00);4838@244(p1.00);5759@219(p1.00);6468@251(p1.00);8648@246(p1.00)
Taklamakan,39.5,86.5,Taklamakan_lat39p50_lon86p50,2600.0,2273.3,198.8,0.646,0.023,True,high,12.6,17,88@261(p1.00);334@194(p0.23);447@211(p0.32);532@169(p0.37);1008@204(p0.79);1200@201(p0.45);1348@209(p0.20);1604@216(p0.49);1802@186(p0.34);2273@199(p0.65);3221@206(p0.85);3835@204(p1.00);4307@246(p0.75);4838@244(p1.00);5434@256(p1.00);6468@251(p1.00);8648@246(p1.00)
Taklamakan,39.5,86.75,Taklamakan_lat39p50_lon86p75,2600.0,2868.0,226.2,0.752,0.018,True,high,10.3,17,70@241(p0.99);250@231(p0.32);315@231(p0.42);474@199(p0.22);598@194(p0.43);754@184(p0.41);897@219(p0.58);1604@216(p0.50);2145@206(p0.50);2868@226(p0.75);3221@206(p1.00);3835@204(p1.00);4307@189(p1.00);4838@116(p1.00);5759@236(p1.00);6468@251(p1.00);8648@246(p1.00)
Taklamakan,39.5,87.0,Taklamakan_lat39p50_lon87p00,2300.0,1909.8,163.8,0.616,0.599,True,high,17.0,18,41@256(p0.81);250@164(p0.23);281@164(p0.18);334@166(p0.29);375@164(p0.18);422@166(p0.24);474@164(p0.43);564@166(p1.00);633@164(p0.39);847@186(p0.59);1068@159(p0.38);1604@206(p0.84);1910@164(p0.62);3040@166(p0.91);3414@159(p0.82);4307@181(p0.57);5127@134(p1.00);6855@166(p1.00)
Taklamakan,39.5,87.25,Taklamakan_lat39p50_lon87p25,1900.0,1909.8,183.8,0.814,0.907,True,high,0.5,17,70@249(p0.73);447@189(p0.43);502@191(p0.22);564@181(p0.52);633@191(p0.67);754@176(p0.33);951@189(p1.00);1514@214(p0.59);1910@184(p0.81);2145@184(p1.00);2409@184(p1.00);2706@186(p1.00);3040@186(p1.00);3618@186(p1.00);4307@171(p1.00);5434@181(p1.00);7265@181(p1.00)
Taklamakan,39.5,87.5,Taklamakan_lat39p50_lon87p50,2100.0,2273.3,193.8,0.304,0.358,True,high,8.3,18,66@249(p0.78);250@184(p0.26);281@186(p0.17);398@194(p0.26);564@191(p0.23);671@199(p0.37);799@194(p0.69);951@189(p0.31);1068@196(p0.28);1428@201(p1.00);1910@196(p0.29);2273@194(p0.30);2706@191(p0.77);3040@194(p0.93);3414@201(p0.50);4064@196(p0.61);5127@201(p1.00);6855@91(p1.00)
Taklamakan,39.5,87.75,Taklamakan_lat39p50_lon87p75,2300.0,2145.0,188.8,0.44,0.929,True,high,6.7,13,265@196(p0.31);447@186(p0.50);711@176(p0.62);951@169(p0.36);1200@144(p0.36);1910@191(p1.00);2145@189(p0.44);2706@151(p0.50);3040@214(p0.83);3414@159(p1.00);4064@164(p1.00);5434@169(p1.00);7265@131(p1.00)
Taklamakan,39.5,88.0,Taklamakan_lat39p50_lon88p00,2600.0,2553.4,213.8,0.662,0.204,True,high,1.8,20,125@91(p0.19);166@249(p0.18);236@221(p0.37);281@229(p0.28);334@181(p0.25);398@209(p0.51);564@244(p0.40);671@181(p0.39);847@244(p0.28);1272@249(p0.33);1428@246(p1.00);2273@214(p0.22);2553@214(p0.66);3414@241(p0.93);3835@236(p1.00);4307@246(p1.00);5127@201(p1.00);5759@236(p1.00);6855@194(p1.00);8648@246(p1.00)
Taklamakan,39.5,92.25,Taklamakan_lat39p50_lon92p25,400.0,354.3,213.8,0.534,0.303,True,high,11.4,19,88@259(p1.00);198@104(p0.28);236@256(p0.22);298@256(p0.31);354@214(p0.53);564@256(p0.46);711@264(p0.77);847@116(p0.34);1132@94(p0.55);1348@101(p0.27);1514@241(p0.33);1910@111(p0.16);2273@101(p0.53);2706@241(p0.81);3040@214(p1.00);3414@219(p1.00);3835@259(p1.00);4565@259(p1.00);5434@256(p1.00)
Taklamakan,39.75,86.25,Taklamakan_lat39p75_lon86p25,3100.0,3039.6,91.2,0.823,0.457,True,high,1.9,19,99@91(p0.19);111@91(p0.31);157@91(p0.18);223@91(p0.25);447@91(p0.20);633@91(p0.24);754@91(p0.61);1008@91(p0.43);1132@91(p0.49);1514@91(p1.00);2273@91(p1.00);2553@91(p1.00);3040@91(p0.82);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,39.75,86.5,Taklamakan_lat39p75_lon86p50,3300.0,3414.0,91.2,1.0,0.315,True,high,3.5,19,41@91(p0.19);105@91(p0.26);298@91(p0.24);502@91(p0.43);633@91(p0.23);754@91(p0.52);847@91(p0.16);1008@91(p0.44);1132@91(p0.48);1428@91(p1.00);2145@91(p0.83);2553@91(p1.00);3040@91(p0.77);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,39.75,86.75,Taklamakan_lat39p75_lon86p75,2800.0,3039.6,91.2,1.0,0.377,True,high,8.6,20,78@91(p0.21);265@91(p0.18);375@91(p0.29);447@91(p0.25);532@91(p0.25);633@91(p0.29);711@91(p0.46);847@91(p0.27);1008@91(p0.36);1132@91(p0.42);1428@91(p1.00);2273@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,39.75,87.25,Taklamakan_lat39p75_lon87p25,2200.0,2024.0,211.2,0.454,0.703,True,high,8.0,16,70@246(p0.88);315@204(p0.56);398@204(p0.24);447@209(p0.40);502@204(p0.25);598@209(p0.71);847@211(p0.76);1348@206(p0.25);1604@204(p1.00);2024@211(p0.45);2868@204(p0.82);3221@206(p0.79);3835@101(p0.43);4565@91(p1.00);5127@201(p1.00);6468@109(p1.00)
Taklamakan,39.75,87.5,Taklamakan_lat39p75_lon87p50,1700.0,1428.4,201.2,0.754,0.253,True,high,16.0,15,70@244(p1.00);354@194(p0.19);671@206(p0.44);847@181(p0.65);1132@91(p0.78);1428@201(p0.75);2024@91(p0.83);2553@214(p0.98);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@259(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,39.75,87.75,Taklamakan_lat39p75_lon87p75,1700.0,1700.3,193.8,0.303,0.203,True,high,0.0,19,83@254(p0.23);117@91(p1.00);198@129(p0.18);265@91(p0.27);398@181(p0.35);754@191(p0.61);951@219(p0.54);1132@186(p0.21);1514@204(p0.78);1700@194(p0.30);2024@91(p0.96);2273@91(p0.98);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,39.75,88.0,Taklamakan_lat39p75_lon88p00,2200.0,2145.0,206.2,0.986,0.708,True,high,2.5,17,111@261(p0.21);223@171(p0.31);315@171(p0.35);398@179(p0.29);502@186(p0.22);711@181(p1.00);1008@174(p0.41);1428@169(p0.61);1802@169(p0.56);2145@206(p0.99);2409@211(p1.00);2706@181(p1.00);3040@181(p1.00);3618@181(p1.00);4307@181(p1.00);5434@181(p1.00);7265@181(p1.00)
Taklamakan,39.75,88.75,Taklamakan_lat39p75_lon88p75,100.0,49.2,248.8,0.982,1.0,False,low,50.8,15,49@249(p0.98);474@239(p0.48);897@204(p0.43);1068@91(p0.40);1348@209(p0.49);1514@206(p0.51);2024@206(p0.54);2273@204(p0.83);3221@91(p0.94);3618@194(p0.25);4307@196(p0.24);5127@201(p1.00);6103@236(p1.00);6855@91(p1.00);8648@114(p1.00)
Taklamakan,39.75,89.0,Taklamakan_lat39p75_lon89p00,100.0,46.4,241.2,0.974,1.0,False,low,53.6,17,46@241(p0.97);250@241(p0.24);532@246(p0.23);633@196(p0.15);711@251(p0.39);799@236(p0.54);897@91(p0.23);1068@189(p0.36);1348@236(p0.35);1802@139(p0.30);2868@264(p0.33);3221@244(p0.96);4565@231(p0.95);5127@226(p1.00);6103@236(p1.00);6855@251(p1.00);8648@246(p1.00)
Taklamakan,39.75,89.25,Taklamakan_lat39p75_lon89p25,100.0,69.7,251.2,0.889,1.0,False,low,30.3,21,70@251(p0.89);187@236(p0.24);281@236(p0.31);398@259(p0.38);502@234(p0.15);711@234(p0.29);897@236(p0.38);1132@226(p0.57);1272@231(p0.67);1514@241(p0.57);1700@246(p0.49);2024@236(p0.23);2553@244(p0.50);3221@234(p0.97);3618@241(p1.00);4064@236(p1.00);4565@259(p0.57);5127@244(p1.00);6103@236(p1.00);7265@91(p1.00);8648@246(p1.00)
Taklamakan,39.75,93.75,Taklamakan_lat39p75_lon93p75,100.0,82.9,228.8,0.301,0.293,True,high,17.1,22,83@229(p0.30);187@144(p0.38);236@136(p0.20);281@144(p0.27);354@99(p0.65);422@99(p0.40);532@91(p0.65);754@171(p0.34);1008@141(p1.00);1132@141(p0.41);1348@116(p0.60);1700@91(p0.68);1910@156(p0.60);2145@91(p0.99);2553@91(p0.71);3040@91(p1.00);3414@91(p1.00);3835@124(p1.00);4565@91(p1.00);5434@91(p1.00);6855@194(p1.00);9166@91(p1.00)
Taklamakan,39.75,94.0,Taklamakan_lat39p75_lon94p00,200.0,222.6,96.2,0.281,0.753,True,high,11.3,24,99@99(p0.77);176@259(p0.19);223@96(p0.28);265@101(p0.28);315@236(p0.27);398@91(p0.38);447@91(p0.21);532@91(p0.20);671@91(p0.54);897@91(p0.24);1008@91(p1.00);1200@91(p0.60);1348@241(p0.31);1514@91(p0.46);1700@91(p0.37);2145@91(p0.96);2553@91(p0.78);2868@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@259(p1.00);5759@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,40.0,80.25,Taklamakan_lat40p00_lon80p25,60.0,62.0,111.2,1.0,1.0,True,high,3.4,16,62@111(p1.00);298@236(p0.29);398@229(p0.30);532@189(p0.20);598@109(p0.58);1008@96(p0.76);1348@171(p0.25);1604@204(p0.16);2273@199(p0.94);3040@254(p0.47);3414@261(p1.00);4064@196(p1.00);4565@259(p1.00);5434@169(p1.00);6468@109(p1.00);9166@91(p1.00)
Taklamakan,40.0,80.5,Taklamakan_lat40p00_lon80p50,100.0,82.9,96.2,1.0,1.0,True,high,17.1,17,83@96(p1.00);375@156(p0.20);447@191(p0.41);598@181(p0.34);799@174(p0.63);1008@94(p0.87);1428@236(p0.51);1700@224(p0.42);2024@214(p0.70);2553@264(p0.71);3040@261(p0.80);3414@261(p1.00);4064@91(p1.00);4565@101(p1.00);5434@104(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,40.0,80.75,Taklamakan_lat40p00_lon80p75,100.0,124.5,93.8,1.0,1.0,True,high,24.5,20,125@94(p1.00);236@164(p0.16);281@171(p0.19);354@184(p0.47);398@186(p0.20);564@124(p0.63);711@161(p0.30);897@154(p0.25);1200@176(p0.31);1428@169(p0.91);1700@199(p0.74);2273@146(p0.57);2706@169(p1.00);3040@174(p1.00);3414@141(p1.00);3835@136(p1.00);4565@211(p1.00);5434@181(p1.00);6855@131(p1.00);9166@91(p1.00)
Taklamakan,40.0,81.25,Taklamakan_lat40p00_lon81p25,100.0,65.7,98.8,1.0,1.0,False,low,34.3,18,66@99(p1.00);236@209(p0.33);354@254(p0.35);447@196(p0.21);633@191(p0.29);711@194(p0.18);847@194(p0.22);1200@199(p0.63);1802@139(p0.55);2273@139(p0.94);2553@111(p1.00);3040@186(p1.00);3414@119(p1.00);4064@164(p1.00);4565@211(p1.00);5434@181(p1.00);6855@166(p1.00);9166@91(p1.00)
Taklamakan,40.0,81.5,Taklamakan_lat40p00_lon81p50,100.0,41.3,91.2,1.0,1.0,False,low,58.7,20,41@91(p1.00);265@201(p0.16);298@211(p0.16);502@196(p0.19);598@204(p0.27);711@199(p0.54);847@196(p0.33);951@189(p0.78);1132@181(p0.31);1348@161(p0.82);1604@116(p0.42);2273@214(p0.85);2553@196(p1.00);3040@191(p0.94);3414@194(p1.00);4064@196(p1.00);4565@211(p1.00);5434@191(p1.00);6855@194(p1.00);9166@91(p1.00)
Taklamakan,40.0,81.75,Taklamakan_lat40p00_lon81p75,100.0,43.8,91.2,1.0,1.0,False,low,56.2,18,44@91(p1.00);315@234(p0.26);375@259(p0.40);532@216(p0.47);754@196(p0.39);897@194(p0.35);1008@94(p0.83);1272@204(p0.22);1604@204(p0.81);1910@204(p0.57);2145@204(p0.24);2706@96(p0.89);3414@201(p1.00);4064@196(p1.00);4565@211(p1.00);5434@191(p1.00);6855@91(p1.00);9166@91(p1.00)
Taklamakan,40.0,84.25,Taklamakan_lat40p00_lon84p25,2000.0,1909.8,198.8,0.397,0.109,True,high,4.5,14,62@256(p0.59);354@206(p0.52);474@216(p0.35);847@201(p0.57);1068@216(p0.36);1200@211(p0.48);1428@214(p1.00);1910@199(p0.40);2145@211(p0.80);2706@221(p0.37);3414@201(p0.90);4064@206(p1.00);5127@201(p1.00);6468@209(p1.00)
Taklamakan,40.0,84.5,Taklamakan_lat40p00_lon84p50,2300.0,2409.3,221.2,0.424,0.206,True,high,4.8,18,62@239(p0.85);422@196(p0.48);474@194(p0.34);564@214(p0.56);671@201(p0.41);847@194(p0.38);951@216(p0.19);1068@201(p0.29);1272@216(p0.45);1604@194(p1.00);1910@196(p0.43);2145@201(p0.75);2409@221(p0.42);2706@214(p0.44);3414@201(p0.95);4307@219(p1.00);5434@191(p1.00);7265@194(p1.00)
Taklamakan,40.0,85.0,Taklamakan_lat40p00_lon85p00,2200.0,2024.0,221.2,0.764,0.806,True,high,8.0,17,59@251(p0.71);375@214(p0.16);474@211(p0.27);564@214(p0.34);633@214(p0.55);754@219(p0.31);1272@211(p0.95);1700@211(p0.16);2024@221(p0.76);2409@221(p0.19);3040@199(p0.77);3835@211(p0.70);4307@171(p1.00);4838@211(p1.00);5759@91(p1.00);7265@91(p1.00);8648@114(p1.00)
Taklamakan,40.0,85.25,Taklamakan_lat40p00_lon85p25,2200.0,2024.0,221.2,0.229,0.584,True,high,8.0,17,66@94(p0.72);375@214(p0.19);447@214(p0.34);564@216(p0.52);633@209(p0.22);711@219(p0.30);847@209(p0.41);951@201(p0.17);1272@214(p0.96);2024@221(p0.23);2409@221(p0.67);3618@194(p0.47);4307@196(p0.84);4838@211(p1.00);5759@141(p1.00);7265@166(p1.00);8648@114(p1.00)
Taklamakan,40.0,85.5,Taklamakan_lat40p00_lon85p50,1900.0,1700.3,211.2,0.929,0.65,True,high,10.5,19,62@91(p0.74);223@186(p0.15);398@194(p0.22);474@184(p0.16);564@221(p0.33);711@184(p0.45);897@206(p0.41);1200@194(p0.58);1428@211(p0.43);1700@211(p0.93);2145@229(p0.77);2706@209(p0.65);3040@214(p0.42);3414@201(p0.20);4307@246(p1.00);5127@244(p1.00);5759@91(p1.00);7265@229(p1.00);8648@114(p1.00)
Taklamakan,40.0,86.0,Taklamakan_lat40p00_lon86p00,1700.0,1513.8,196.2,1.0,1.0,True,high,11.0,13,66@241(p0.82);447@201(p0.45);532@191(p0.65);598@201(p0.38);799@196(p0.74);1008@209(p0.36);1514@196(p1.00);2024@211(p0.19);2273@194(p0.76);2868@204(p0.49);3414@201(p0.87);5434@256(p1.00);6468@206(p1.00)
Taklamakan,40.0,86.25,Taklamakan_lat40p00_lon86p25,1700.0,1700.3,223.8,0.88,1.0,True,high,0.0,21,62@229(p0.83);223@254(p0.26);334@174(p0.20);398@186(p0.21);532@211(p0.20);598@221(p0.17);671@221(p0.25);754@216(p0.59);951@211(p0.31);1272@226(p0.71);1428@216(p0.48);1700@224(p0.88);2273@214(p0.73);2553@214(p0.36);3221@206(p0.40);3835@204(p0.93);4307@189(p1.00);5127@201(p1.00);5759@124(p1.00);6855@229(p1.00);8648@246(p1.00)
Taklamakan,40.0,86.5,Taklamakan_lat40p00_lon86p50,1900.0,1909.8,203.8,0.832,0.439,True,high,0.5,13,66@234(p0.93);474@174(p0.19);754@211(p0.53);1068@206(p0.39);1514@206(p0.87);1910@204(p0.83);2145@206(p0.28);2868@219(p0.79);3835@156(p0.97);4307@141(p1.00);5759@236(p1.00);6468@251(p1.00);8648@219(p1.00)
Taklamakan,40.0,86.75,Taklamakan_lat40p00_lon86p75,2400.0,2409.3,181.2,0.749,0.128,True,high,0.4,17,78@261(p0.87);375@194(p0.35);447@196(p0.17);598@191(p0.22);671@196(p0.40);847@199(p0.53);1068@194(p0.46);1604@191(p1.00);1802@191(p0.71);2145@181(p0.48);2409@181(p0.75);2706@191(p0.88);3040@191(p0.51);3414@201(p1.00);4307@114(p1.00);5434@181(p1.00);6855@194(p1.00)
Taklamakan,40.0,87.0,Taklamakan_lat40p00_lon87p00,2400.0,2868.0,198.8,0.991,0.26,True,high,19.5,15,83@249(p0.86);334@196(p0.16);447@196(p0.22);502@196(p0.59);598@194(p0.24);799@181(p0.40);951@181(p0.20);1348@194(p0.64);1604@206(p0.30);1802@191(p1.00);2868@199(p0.99);3414@166(p0.22);4064@196(p0.66);5127@191(p1.00);6468@206(p1.00)
Taklamakan,40.0,88.0,Taklamakan_lat40p00_lon88p00,2000.0,2409.3,103.8,0.344,0.269,True,high,20.5,16,41@244(p0.15);83@236(p1.00);474@104(p0.24);633@104(p0.32);951@104(p0.17);1068@104(p0.31);1200@106(p0.75);2409@104(p0.34);2706@104(p0.75);3040@106(p0.91);3414@99(p1.00);3835@101(p1.00);4565@101(p1.00);5434@104(p1.00);6855@109(p1.00);8648@114(p1.00)
Taklamakan,40.0,88.75,Taklamakan_lat40p00_lon88p75,600.0,563.9,171.2,0.209,0.131,True,high,6.0,19,52@246(p0.90);187@99(p0.17);223@99(p0.17);250@186(p0.15);422@196(p0.42);564@171(p0.21);754@104(p0.57);1200@164(p0.78);1514@146(p0.70);1910@149(p0.44);2273@134(p0.38);3040@146(p0.23);3618@181(p1.00);4064@154(p1.00);4565@91(p0.93);5127@201(p1.00);5759@91(p1.00);7265@181(p1.00);8648@246(p1.00)
Taklamakan,40.0,89.0,Taklamakan_lat40p00_lon89p00,800.0,799.0,181.2,0.246,0.147,True,high,0.1,20,55@236(p0.89);281@106(p0.17);334@136(p0.31);375@246(p0.17);447@246(p0.37);598@201(p0.34);711@149(p0.53);799@181(p0.25);1008@251(p0.62);1428@184(p0.23);1700@174(p0.77);2145@196(p0.43);2553@134(p0.60);3040@166(p0.84);3618@181(p1.00);4565@101(p1.00);5127@134(p1.00);6103@124(p1.00);7265@131(p1.00);8648@246(p1.00)
Taklamakan,40.25,81.25,Taklamakan_lat40p25_lon81p25,100.0,69.7,258.8,1.0,1.0,False,low,30.3,12,70@259(p1.00);398@256(p0.30);799@189(p0.27);1008@189(p0.72);1700@161(p0.64);2024@164(p0.86);2553@169(p0.65);3221@234(p1.00);3835@236(p1.00);4565@209(p1.00);5434@181(p1.00);6468@109(p1.00)
Taklamakan,40.25,81.5,Taklamakan_lat40p25_lon81p50,100.0,69.7,91.2,1.0,1.0,False,low,30.3,20,70@91(p1.00);398@91(p0.33);447@91(p0.42);532@189(p0.19);633@191(p0.33);754@191(p0.53);847@191(p0.34);1008@196(p0.86);1132@179(p0.55);1272@234(p0.45);1802@149(p0.90);2273@146(p0.78);2553@201(p1.00);3040@214(p0.67);3414@219(p1.00);3835@204(p1.00);4565@259(p1.00);5434@256(p1.00);6855@166(p1.00);9166@91(p1.00)
